paths,target,resolution,sharpness,brightness,size,noise,Number of Anomalies,Anomaly,contrast,energy,homogeneity,correlation,dissimilarity
./pages/models/Bone Fracture/Production/2025-01-15/fracture/116-rotated2-rotated3-rotated1.jpg,fracture,"(224, 224)",109.09561038344961,50.266282684948976,150528,43.96247901886906,1326,False,127.65542551480048,0.1730804066005781,0.4792886697252341,0.9669477319379918,4.8105091698841695
./pages/models/Bone Fracture/Production/2025-01-15/fracture/116-rotated2-rotated3-rotated3.jpg,fracture,"(224, 224)",112.80933253619136,50.253627232142854,150528,43.97642626499897,1347,False,127.3020431145431,0.17345403834783354,0.47312822690567574,0.9670587379292891,4.864864864864865
./pages/models/Bone Fracture/Production/2025-01-15/fracture/116-rotated2-rotated3.jpg,fracture,"(224, 224)",137.20897409867268,53.05905213647959,150528,41.95049641142915,1857,False,124.92929536679534,0.1622314884726733,0.5254466885601138,0.9644194222076208,3.747265122265122
./pages/models/Bone Fracture/Production/2025-01-15/fracture/116-rotated3-rotated2-rotated3.jpg,fracture,"(224, 224)",97.84720485263048,50.93150111607143,150528,43.468669436769694,1395,False,115.14808558558558,0.15492190613786347,0.48044457354925857,0.9695057086380414,4.362773487773487
./pages/models/Bone Fracture/Production/2025-01-15/fracture/116-rotated3-rotated3-rotated2.jpg,fracture,"(224, 224)",101.24301313966673,50.709343112244895,150528,43.63120055361325,1434,False,117.16149855212353,0.1567777767492262,0.4916439672848447,0.9691580189570562,4.230594433719433
./pages/models/Bone Fracture/Production/2025-01-15/fracture/117-rotated1-rotated2-rotated2.jpg,fracture,"(224, 224)",56.34848043433034,31.977638711734695,150528,38.99197074396596,4179,True,69.0428129021879,0.4232699812595185,0.7341044197592504,0.9773962657222154,2.0914374195624195
./pages/models/Bone Fracture/Production/2025-01-15/fracture/117-rotated2-rotated3-rotated2.jpg,fracture,"(224, 224)",74.27377701282302,30.70053411989796,150528,39.87679182808505,3858,True,86.59845559845557,0.3203942248252602,0.6443727427692827,0.972893030774674,3.0891248391248385
./pages/models/Bone Fracture/Production/2025-01-15/fracture/117-rotated2.jpg,fracture,"(224, 224)",461.9802694515306,32.637814891581634,150528,39.2639593300586,4275,True,145.9253539253539,0.5302853680636436,0.7808876209220753,0.9529542842800824,2.5430341055341046
./pages/models/Bone Fracture/Production/2025-01-15/fracture/117-rotated3-rotated1-rotated1.jpg,fracture,"(224, 224)",73.35176302462209,31.337631536989797,150528,39.427210481365705,3999,True,87.37763433075934,0.36666398613943785,0.6679591518006596,0.9720241682672373,2.8619490025740024
./pages/models/Bone Fracture/Production/2025-01-15/fracture/117-rotated3-rotated1-rotated3.jpg,fracture,"(224, 224)",60.00355035352092,31.910674426020407,150528,39.0593890707092,4020,True,73.74475144787645,0.39856337443510664,0.7233790155234182,0.9759178069725214,2.2096002252252256
./pages/models/Bone Fracture/Production/2025-01-15/fracture/118-rotated1-rotated2-rotated3.jpg,fracture,"(224, 224)",29.775332916383686,47.85746173469388,150528,41.66829708483497,0,False,33.713159588159584,0.19365893599942782,0.6491552311148383,0.990269577608454,1.7899774774774775
./pages/models/Bone Fracture/Production/2025-01-15/fracture/118-rotated1.jpg,fracture,"(224, 224)",178.92177364598805,51.04165338010204,150528,40.09267876202342,57,False,60.086953024453024,0.22343369095370916,0.6969614191119533,0.9812692677827479,1.7707931145431144
./pages/models/Bone Fracture/Production/2025-01-15/fracture/118-rotated2-rotated1.jpg,fracture,"(224, 224)",107.99087765752051,50.169304049744895,150528,40.267891976668054,12,False,53.99756676319176,0.18597914421586365,0.6662343633297025,0.9832893490419115,1.9951938545688543
./pages/models/Bone Fracture/Production/2025-01-15/fracture/118-rotated2-rotated2-rotated2.jpg,fracture,"(224, 224)",79.85001882499876,50.86025191326531,150528,40.07078152489194,24,False,46.0890444015444,0.21286063495964697,0.6855367802993519,0.985617913272154,1.70145592020592
./pages/models/Bone Fracture/Production/2025-01-15/fracture/118-rotated3-rotated1.jpg,fracture,"(224, 224)",119.3082599437321,51.45601482780612,150528,39.692283609330225,15,False,35.80910151222651,0.2388457584915678,0.7102010148442414,0.9886058489751516,1.5743444337194334
./pages/models/Bone Fracture/Production/2025-01-15/fracture/119-rotated1-rotated1-rotated1.jpg,fracture,"(224, 224)",153.56400593476016,59.950852997448976,150528,40.00720369292563,729,False,195.09292551480053,0.14252122758844857,0.6006170192816764,0.9386903612679935,3.459358912483913
./pages/models/Bone Fracture/Production/2025-01-15/fracture/119-rotated1-rotated2-rotated2.jpg,fracture,"(224, 224)",175.32779679900156,57.26470822704081,150528,42.21648195384876,720,False,212.9205477799228,0.16076002103525394,0.546318690724264,0.9401036184167871,4.3625925032175035
./pages/models/Bone Fracture/Production/2025-01-15/fracture/119-rotated1-rotated3-rotated2.jpg,fracture,"(224, 224)",199.82548180047496,60.437619579081634,150528,39.57393077615545,747,False,208.19011422136418,0.13109132054161285,0.5949593956418863,0.9329726462758259,3.6455115830115834
./pages/models/Bone Fracture/Production/2025-01-15/fracture/119-rotated2.jpg,fracture,"(224, 224)",448.7967392688292,59.47128109056123,150528,41.26637898965838,888,False,309.36554858429855,0.14839159838129723,0.560807461708433,0.9086894840904634,4.408059845559845
./pages/models/Bone Fracture/Production/2025-01-15/fracture/119-rotated3-rotated2.jpg,fracture,"(224, 224)",268.4823365022817,56.90166613520408,150528,42.59104210325019,795,False,257.6514639639639,0.15836205848602544,0.5474593692997873,0.9285351177209513,4.4731740669240665
./pages/models/Bone Fracture/Production/2025-01-15/fracture/119-rotated3-rotated3-rotated1.jpg,fracture,"(224, 224)",171.03761969561972,56.11854272959184,150528,42.64898362360307,666,False,200.6960867117117,0.16886301093488001,0.5317107244951016,0.9445832781537356,4.511080276705276
./pages/models/Bone Fracture/Production/2025-01-15/fracture/119.jpg,fracture,"(1500, 1664)",33.550223325601586,63.77536658653846,7488000,38.77090733752652,53928,True,39.47247372643401,0.1316913402501746,0.6055358926587315,0.9868634909946642,1.7017468912956277
./pages/models/Bone Fracture/Production/2025-01-15/fracture/12-rotated1-rotated3-rotated1.jpg,fracture,"(224, 224)",385.8341566115207,73.86619100765306,150528,75.93027775011552,0,False,310.3859797297297,0.2537334271216925,0.5498631347292506,0.97308644294352,5.95507561132561
./pages/models/Bone Fracture/Production/2025-01-15/fracture/12-rotated1.jpg,fracture,"(224, 224)",592.893138194372,79.6930006377551,150528,77.43392418850324,0,False,309.94091859716866,0.25878200045332866,0.5391171100024387,0.9741296358780936,5.663127413127413
./pages/models/Bone Fracture/Production/2025-01-15/fracture/12-rotated3-rotated1.jpg,fracture,"(224, 224)",385.5063267727288,74.05568399234694,150528,75.97105929146294,0,False,297.3166626447877,0.2584672854798774,0.5518678063106873,0.974248957246226,5.861949002574004
./pages/models/Bone Fracture/Production/2025-01-15/fracture/12-rotated3-rotated3-rotated1.jpg,fracture,"(224, 224)",275.29631040534196,69.07427853954081,150528,75.03572865013695,0,False,376.00953185328177,0.24431017460048365,0.49725813976357364,0.9666438521219864,7.619771557271556
./pages/models/Bone Fracture/Production/2025-01-15/fracture/120-rotated2-rotated2.jpg,fracture,"(224, 224)",148.7613841560869,64.50900829081633,150528,54.12564399778239,12,False,104.18291505791504,0.13376864323788884,0.49648284112629326,0.9821730297145725,4.086711711711711
./pages/models/Bone Fracture/Production/2025-01-15/fracture/120-rotated2-rotated3-rotated3.jpg,fracture,"(224, 224)",104.1554599684112,63.20854591836735,150528,55.09083910743843,3,False,90.68693693693693,0.14439664335342456,0.5027951552099243,0.9850283430956861,3.8239623552123554
./pages/models/Bone Fracture/Production/2025-01-15/fracture/120-rotated3-rotated1-rotated3.jpg,fracture,"(224, 224)",98.35612465390956,63.90551259566327,150528,54.73457249530632,6,False,109.02020994208495,0.1505027058053322,0.5057923543328585,0.9818181767981751,4.198580276705278
./pages/models/Bone Fracture/Production/2025-01-15/fracture/13-rotated1-rotated3.jpg,fracture,"(224, 224)",151.69318554174,61.15001195790816,150528,43.63980790087755,15,False,119.84157818532816,0.1328160802583483,0.571494261323649,0.9684890935838296,3.9218951093951095
./pages/models/Bone Fracture/Production/2025-01-15/fracture/13-rotated2-rotated1-rotated1.jpg,fracture,"(224, 224)",93.7310806522266,59.18463010204081,150528,45.181997943785724,3,False,118.38258124195625,0.15263496523377568,0.5513220424120864,0.9709647798210219,4.425333815958816
./pages/models/Bone Fracture/Production/2025-01-15/fracture/13-rotated2-rotated1.jpg,fracture,"(224, 224)",214.99905861342563,64.32027264030613,150528,40.35189530582927,90,False,94.42131193693695,0.1217039996834074,0.5990851244774058,0.9708132142466614,2.8642414736164734
./pages/models/Bone Fracture/Production/2025-01-15/fracture/13-rotated2-rotated3-rotated1.jpg,fracture,"(224, 224)",157.31365269593826,60.359992825255105,150528,43.831360311031986,48,False,63.88225949163448,0.13754034057084583,0.6308366843516012,0.983293208792259,2.394405566280566
./pages/models/Bone Fracture/Production/2025-01-15/fracture/14-rotated1-rotated3-rotated1.jpg,fracture,"(224, 224)",153.7326480924264,67.44194435586735,150528,60.816268878859674,0,False,162.854046010296,0.15849246131248346,0.5089771426071291,0.9779730556519622,4.840250965250964
./pages/models/Bone Fracture/Production/2025-01-15/fracture/14-rotated2.jpg,fracture,"(224, 224)",452.3687193841549,67.81678491709184,150528,60.445741236290324,0,False,195.39380228442727,0.17932725627372353,0.5269248534600356,0.9732331058696784,5.350888835263834
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated1-rotated1.jpg,no fracture,"(224, 224)",258.96276819244224,54.1740872130102,150528,60.77644801413596,123,False,211.8471685971686,0.22151584438546568,0.5801875017349264,0.9713818160805119,5.020632239382239
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated1-rotated2-rotated3.jpg,no fracture,"(224, 224)",110.66284009209775,52.41322544642857,150528,61.131361273459625,48,False,166.58073922136418,0.2286164626057489,0.5853363644907985,0.9777629211955691,4.673604407979408
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated1-rotated3-rotated1-rotated1.jpg,no fracture,"(224, 224)",116.80667112827896,52.04213169642857,150528,60.5278816791953,69,False,175.6793758043758,0.21371420512873607,0.568285030109582,0.9760877098781704,5.133888352638353
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",177.81718920191742,54.59442761479592,150528,60.722619996836066,57,False,182.08735521235525,0.21732228970086218,0.5889630397212631,0.9753480023922213,4.748230373230374
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated2-rotated2-rotated2.jpg,no fracture,"(224, 224)",122.29435506913623,55.45196906887755,150528,61.040809903227036,6,False,177.72524533462035,0.20480817010310196,0.5775744745923745,0.9761643555830651,4.739965411840413
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",127.92570031955313,54.20786830357143,150528,60.79345677317285,27,False,161.43444337194336,0.2078376375975585,0.5752629607846608,0.9781812830707546,4.565516409266408
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated3-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",80.99518122190436,50.9572903380102,150528,60.80537735170712,48,False,169.1478844916345,0.22769722096535974,0.5641216511660504,0.9771706702214947,5.282617438867439
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated3-rotated1-rotated3.jpg,no fracture,"(224, 224)",105.82980838213203,52.278977997448976,150528,60.710282967120634,54,False,178.67656048906045,0.22077842737925896,0.5781420522490905,0.9757902114439382,5.139076576576576
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/10-rotated3-rotated3.jpg,no fracture,"(224, 224)",161.85571555821213,54.649394132653065,150528,61.34869250715134,39,False,182.9407577220077,0.2102506813347403,0.5912866550281304,0.975720453026323,4.619972651222651
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/12-rotated1-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",63.606337878168844,55.388113839285715,150528,39.266457301200994,9,False,58.67378539253539,0.15738230965649025,0.6247930247102272,0.9808949879154324,2.56382722007722
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/12-rotated1-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",67.92391163048671,55.55853396045919,150528,39.32225727506746,9,False,75.54110360360359,0.15695040787555042,0.6017496438219812,0.9754963458204947,3.0564671814671813
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/12-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",86.04622644704861,57.74790736607143,150528,38.08380340508996,33,False,85.78374356499359,0.14698377900112017,0.599465806076229,0.9703168807475182,3.182955276705277
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/12-rotated2-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",68.38142768664441,53.521065848214285,150528,40.75595742314844,3,False,83.8831443050193,0.17789441517404372,0.5809639510588234,0.9746956126126034,3.5728965572715574
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/12-rotated3-rotated1-rotated3.jpg,no fracture,"(224, 224)",93.02450174969565,55.27836017219388,150528,39.569322067397934,18,False,67.59867680180182,0.15882764096302066,0.611180250525667,0.9783433804771614,2.7508244851994856
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/12-rotated3-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",68.35059200630046,55.417689732142854,150528,39.21434163435265,9,False,59.239724099099085,0.14961042705406172,0.6245503391350969,0.9805672806858378,2.5231056949806945
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/12-rotated3-rotated2-rotated3.jpg,no fracture,"(224, 224)",96.54520152797804,55.42887037627551,150528,39.319297774790556,39,False,69.1153877091377,0.14890271933654872,0.6249953253642495,0.9774500370759471,2.6383526383526386
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/13-rotated1-rotated2-rotated2.jpg,no fracture,"(224, 224)",106.94012681864936,43.896364795918366,150528,55.938254807809784,243,False,151.96951415701415,0.33506764793542876,0.5953810076482584,0.9758037297744159,4.140444015444015
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/13-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",135.9433832943117,45.567502391581634,150528,55.14865646430053,228,False,107.81624034749035,0.3774749830030728,0.6169299525779728,0.9822831583834906,3.3703346203346203
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/13-rotated2-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",73.39505946998644,44.936204559948976,150528,55.397624309651654,243,False,115.79526624839121,0.33587591019683155,0.6032776256904275,0.9811707168130451,3.638573841698841
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/13-rotated2-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",80.36268833069839,43.66527822066327,150528,55.90645967589459,198,False,112.91268500643501,0.33018882272726513,0.6306212797716908,0.9820042109138754,3.083534427284427
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/13-rotated3-rotated2-rotated3.jpg,no fracture,"(224, 224)",75.49060118928249,44.08970424107143,150528,56.10497056804527,201,False,119.19715250965248,0.3131120720024118,0.6143089589729118,0.9811296679599588,3.3246862934362924
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/13-rotated3-rotated3.jpg,no fracture,"(224, 224)",147.03810694733045,44.16938376913265,150528,55.94559666051703,285,False,161.19697152509647,0.34040738324357434,0.6046031178064147,0.9743278853298941,4.123371138996138
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/14-rotated1-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",83.71648651339122,59.33516023596939,150528,62.21942100224612,0,False,111.20752895752894,0.2277544388074957,0.6058038821842375,0.985638491701517,3.7521315958815955
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/14-rotated1-rotated1-rotated2.jpg,no fracture,"(224, 224)",98.2382267761707,58.763791454081634,150528,62.48523142735801,0,False,135.7557713963964,0.23337705663394845,0.6002293806634762,0.9826450978439074,4.229709620334621
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/14-rotated2-rotated3-rotated3.jpg,no fracture,"(224, 224)",123.94805112177015,58.14594626913265,150528,62.50640053888968,0,False,158.14802525740026,0.22656083447403508,0.5963913112360907,0.9797871790386704,4.198781370656371
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/14-rotated3-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",73.3836429441834,58.73124601403061,150528,62.298164669590086,0,False,150.8989703989704,0.22392805118112527,0.5842106888084895,0.9805893524900856,4.253861003861004
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/14-rotated3-rotated1-rotated2.jpg,no fracture,"(224, 224)",106.53127973589088,58.745874521683675,150528,62.421345061737696,0,False,172.0766369047619,0.22607361019973587,0.5879513226152052,0.9779599357944935,4.503961550836551
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/14-rotated3-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",70.0540782729073,56.77682557397959,150528,62.44551338180676,0,False,119.28645833333331,0.237342798919032,0.5995890191020308,0.9847307436839372,3.8274814993565
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",114.12032197962597,58.701191804846935,150528,63.66346151041243,0,False,150.61536759974263,0.20026019999211073,0.5914515468486807,0.9814596923941504,3.7943412162162167
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated1-rotated1-rotated3.jpg,no fracture,"(224, 224)",113.79550939239795,58.2502590880102,150528,64.43489735247366,0,False,172.37254665379666,0.2019897753938616,0.5431566758113167,0.9793102734754788,4.670407014157013
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated1-rotated1.jpg,no fracture,"(224, 224)",237.74209919436578,60.75404575892857,150528,63.05760693259891,6,False,172.4056869369369,0.20484172546167342,0.6146768191586632,0.9783316178455475,3.496903153153152
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated1-rotated2-rotated1.jpg,no fracture,"(224, 224)",111.2636365207321,57.839425223214285,150528,64.28981467097694,0,False,172.75997425997426,0.20834786652293438,0.5525003135455034,0.9791637940556869,4.578104890604891
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated1-rotated3-rotated2.jpg,no fracture,"(224, 224)",111.3513588736525,58.55125956632653,150528,64.18151528054523,0,False,169.23696911196907,0.1994198038382533,0.5563358770694243,0.9795224057529722,4.377332689832689
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated1.jpg,no fracture,"(224, 224)",248.18210915275935,60.580835459183675,150528,63.15528580717683,9,False,174.26675112612614,0.2031611497965913,0.6120472237290225,0.9781667527401816,3.538871460746461
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",94.37058178775762,60.531907684948976,150528,62.59558808252456,0,False,114.75203104890603,0.19788900512085175,0.6260453236000283,0.9853730197572014,2.9670004826254823
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated2-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",106.68053336145479,59.10455197704081,150528,63.15507554149511,0,False,118.02507641570139,0.18893658918838438,0.6043746607243395,0.9852113140774305,3.2269345238095233
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated2.jpg,no fracture,"(224, 224)",263.3766767346129,59.371014030612244,150528,63.93383969258016,6,False,198.73340974903476,0.20066663696481524,0.580381123860963,0.9757323444995621,4.1524091055341055
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated3-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",87.4958917426348,58.536790497448976,150528,63.65035355806313,0,False,122.26886261261264,0.19097386882330974,0.6016660395955179,0.9849263530750988,3.344111969111969
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated3-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",125.97381618131155,59.085319674744895,150528,63.343429193972646,0,False,135.8896396396396,0.19257053691441994,0.6093159320129,0.9830822387896146,3.3481338481338483
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/15-rotated3-rotated3-rotated2.jpg,no fracture,"(224, 224)",107.18342861340771,57.225506218112244,150528,64.60561053847343,0,False,167.7656451093951,0.21448413428899354,0.5333759281208773,0.9799607540916294,5.002292471042471
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated1-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",118.79707274105289,58.99822624362245,150528,70.309871385408,0,False,243.32683799871293,0.19364836030468024,0.5522961898425516,0.9754781369401858,5.960444819819817
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated1-rotated2-rotated2.jpg,no fracture,"(224, 224)",190.34516289610505,61.262715242346935,150528,70.94080064127348,0,False,318.2447514478764,0.1857055374684517,0.5539799691332267,0.9684784966298166,6.269646879021878
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated1-rotated3-rotated2.jpg,no fracture,"(224, 224)",205.34264709491723,64.8868183992347,150528,71.72597797734531,0,False,351.86661438223933,0.17548652400818798,0.5525175281164821,0.9658608614413723,6.242941602316603
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated2-rotated1-rotated2.jpg,no fracture,"(224, 224)",221.9322210591518,59.3798828125,150528,70.43982265414566,0,False,285.4819015444016,0.189738906079265,0.5472679493205767,0.9713287842230552,6.2201174388674385
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated2-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",124.14410163342383,56.916573660714285,150528,70.11688758958141,0,False,186.92263915701417,0.20767637358154464,0.5492177208976214,0.9810594338127344,5.854991151866153
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",167.2081808763859,60.21731505102041,150528,70.7059992998294,0,False,300.2452340733591,0.18390472871607355,0.5486397894580795,0.9700690394258302,6.257460585585585
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated2-rotated3.jpg,no fracture,"(224, 224)",204.59458152297535,57.359095982142854,150528,70.25471347175987,0,False,259.54486406048903,0.21092166058470124,0.5617240092874417,0.9738153647929987,6.247446106821105
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated3-rotated1-rotated1.jpg,no fracture,"(224, 224)",239.13916721685584,63.77680564413265,150528,71.39502469017275,0,False,349.1585625804375,0.1702124097812515,0.5385171720238554,0.9658162254723233,6.2589888996138985
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated3-rotated2-rotated1-rotated1.jpg,no fracture,"(224, 224)",102.10281269712182,59.725167410714285,150528,70.29454079863694,0,False,182.08596766409266,0.1936243542889703,0.575351976330834,0.9816449407915886,5.013211872586872
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16-rotated3-rotated3-rotated1.jpg,no fracture,"(224, 224)",169.44566763663775,61.49292490433673,150528,70.96045792533778,0,False,318.3468066280566,0.1855148625540423,0.5541587215415539,0.9684834996564632,6.26624839124839
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/16.jpg,no fracture,"(750, 1256)",206.00233688695866,70.12552866242038,2826000,74.06307249583332,0,False,67.35400212652844,0.20818196938717276,0.6789624730390561,0.9938521279019124,2.1215853269537477
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated1-rotated1-rotated2.jpg,no fracture,"(224, 224)",149.26173170781644,49.53228635204081,150528,56.79216251295239,261,False,217.9915741634492,0.27223512878222583,0.5976926091112217,0.966334564380852,4.7776101994852
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated1-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",106.8118254213917,47.79454320790816,150528,56.09010773980525,399,False,117.04542712355212,0.28395939738155634,0.6260860937363417,0.9812663405229274,3.6146034427284426
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated1-rotated1-rotated3.jpg,no fracture,"(224, 224)",106.73021382105844,47.805743781887756,150528,56.08701294469794,378,False,117.03018420205922,0.2855075216874528,0.6276566548511586,0.9812667445380531,3.609736969111969
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated1-rotated1.jpg,no fracture,"(224, 224)",143.48279795831365,46.34707828443877,150528,54.69547948922336,960,False,123.389699967825,0.2841312799534755,0.641445431253253,0.9792759767550031,3.46080678893179
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated1-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",90.38610225774406,43.787468112244895,150528,54.75454774030333,822,False,98.02386985199483,0.2806831467701247,0.6542111961765146,0.983623393654692,3.2610400579150576
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated1-rotated3-rotated2.jpg,no fracture,"(224, 224)",156.37553785126292,44.03569435586735,150528,54.793667185507616,969,False,153.2398447554697,0.27076932449883434,0.638040705910081,0.9745022286614022,3.659286518661518
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated1-rotated3.jpg,no fracture,"(224, 224)",193.04382912668774,46.40640943877551,150528,57.00874791942034,495,False,255.48572232947234,0.27683191535913054,0.585118849699719,0.9608664591162981,6.010336229086229
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated2-rotated1.jpg,no fracture,"(224, 224)",201.46418768562216,50.08179209183673,150528,56.91611864531963,333,False,276.83371541184044,0.29009100047316305,0.5967836870767441,0.9574470207176148,5.456422940797942
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated2-rotated2-rotated2-rotated1.jpg,no fracture,"(224, 224)",104.77122853408999,46.234793526785715,150528,55.30416187611861,708,False,106.07585263835263,0.28303356612073344,0.6426261533406725,0.9825642504741393,3.3427043114543116
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated2-rotated2-rotated2.jpg,no fracture,"(224, 224)",222.12630672526328,49.715401785714285,150528,56.96503161203817,306,False,252.60702220077224,0.27781424723818193,0.5948889403474356,0.9612188298665755,5.05184202059202
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated2-rotated3-rotated3-rotated1.jpg,no fracture,"(224, 224)",118.26744847772322,46.890704719387756,150528,55.187884353489075,555,False,198.58731499356503,0.2676085156540564,0.5927366737297908,0.9675042535608238,4.617318211068212
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/17-rotated3-rotated3-rotated3.jpg,no fracture,"(224, 224)",123.9651035716364,44.18506855867347,150528,55.95103399389267,717,False,215.25555019305023,0.2843067286889277,0.5899771797777398,0.9657681929844778,5.727397039897038
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/18-rotated1-rotated2-rotated3-rotated1.jpg,no fracture,"(224, 224)",62.550691609777836,31.379484215561224,150528,44.6704002625807,4458,True,109.51833976833979,0.40256628029412656,0.6645974964693503,0.972707609720372,3.5749276061776056
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/18-rotated1-rotated3-rotated1.jpg,no fracture,"(224, 224)",66.20848330672906,31.70802774234694,150528,44.407289337108146,4710,True,63.93532818532817,0.4080571141038147,0.695542861068081,0.9837726243951693,2.4476753539253537
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/18-rotated2-rotated1-rotated1-rotated1.jpg,no fracture,"(224, 224)",64.73949590140408,32.68961256377551,150528,45.0630448806158,4413,True,100.02919884169883,0.4278237028785814,0.6839929981166323,0.9755006971432565,3.1545205920205923
./pages/models/Bone Fracture/Production/2025-01-15/no fracture/18-rotated2-rotated1-rotated3.jpg,no fracture,"(224, 224)",100.29946243519686,32.416294642857146,150528,45.41034221009214,4278,True,127.57215250965254,0.41472148488119653,0.6688001831478907,0.9692374491590736,3.6713722651222653
