paths,target,contrast,energy,homogeneity,correlation,dissimilarity,sharpness,brightness,size,noise,Number of Anomalies,Anomaly
./pages/models/Bone Fracture/Baseline/fracture/107-rotated1-rotated3.jpg,fracture,138.52089366151867,0.13242528335194997,0.5197107560018482,0.9580608245913419,4.007742117117117,183.47792614226242,66.65993702168367,150528,40.74954919302555,1890,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated1-rotated2.jpg,fracture,124.81412886100387,0.13857167345077037,0.5233031105648651,0.9659471233016423,3.966316763191763,136.9048536635101,64.14431202168367,150528,42.99591095105511,1359,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated1-rotated3.jpg,fracture,131.8914897039897,0.16553768973075372,0.48728643051997633,0.9671780342412489,4.5877574002574,126.63752145977728,62.10977359693877,150528,44.884469701188465,1206,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated2-rotated2.jpg,fracture,152.33122184684683,0.13387006476686553,0.5283175717810759,0.9563068331896426,4.241332850707851,222.38794402528038,65.60066565688776,150528,41.86325355394575,1734,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated2-rotated3.jpg,fracture,169.23135859073358,0.17741344451692542,0.4832375416120332,0.9590706435446069,5.234857625482626,202.42848354237915,61.577766262755105,150528,45.51179443438776,1218,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated2.jpg,fracture,159.00074404761904,0.12945932855040979,0.49052195699864354,0.9554100202614006,4.662705115830117,200.7812815753185,65.00171396683673,150528,42.429546066349815,1542,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated3-rotated1.jpg,fracture,129.59360923423424,0.15148353211559235,0.4865492614754553,0.9671217995494593,4.382782335907335,142.0257401964854,62.46673708545919,150528,44.53490530204583,1194,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated3-rotated2.jpg,fracture,148.0561253217503,0.1755129619055716,0.4722402610187946,0.9645042917756664,5.1686172779922765,136.58579727889398,61.12015704719388,150528,45.73051569392395,1113,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated3-rotated3.jpg,fracture,157.55053490990994,0.18080778012769586,0.4725156022318719,0.9623762216581584,5.478181306306307,131.92278339524208,61.078782684948976,150528,45.82587428067572,1107,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated2-rotated3.jpg,fracture,181.3127413127413,0.1669536378438676,0.48494264406382037,0.9551311389741884,5.348415379665379,201.32863890375015,62.17578125,150528,45.00396622113734,1284,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated3-rotated1-rotated2.jpg,fracture,150.89261583011586,0.1645558670388143,0.4781943777069815,0.9626062856844286,5.09507722007722,133.6416153913734,61.98349808673469,150528,44.97935909134868,1224,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated3-rotated1-rotated3.jpg,fracture,149.4337797619048,0.16092817495928438,0.478844104943621,0.9626960869029464,5.033763674388673,132.58221188290622,62.17484454719388,150528,44.81753573394172,1224,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated3-rotated1.jpg,fracture,152.39237451737452,0.1283801793598957,0.514203337797743,0.956333595736736,4.287403474903475,203.19078468630983,65.41222895408163,150528,41.98679522066029,1656,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated3-rotated2-rotated2.jpg,fracture,154.68623310810807,0.16186386901919367,0.47141256817411564,0.962056919408972,5.23332931145431,141.64151949765332,61.5436862244898,150528,45.2555285409014,1146,False
./pages/models/Bone Fracture/Baseline/fracture/107-rotated3-rotated3-rotated3.jpg,fracture,134.0530083655084,0.1569079350816987,0.49776776090442143,0.9662126789086645,4.56615990990991,123.58904671976833,62.26411033163265,150528,44.67233179000963,1209,False
./pages/models/Bone Fracture/Baseline/fracture/107.jpg,fracture,40.70488036529203,0.20968079321119193,0.6429518836933742,0.9862803055223244,2.017906197017995,68.86065181223148,69.36020804765853,6871887,38.51091995109425,131916,True
./pages/models/Bone Fracture/Baseline/fracture/108-rotated1-rotated1-rotated1.jpg,fracture,133.58325289575288,0.2028003164968789,0.5925488669625713,0.9714758381910586,3.6212596525096528,122.7158362508962,66.92655851403062,150528,48.42774020504437,2070,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated1-rotated1-rotated3.jpg,fracture,127.22349581724579,0.18959434559281338,0.5915493836099571,0.9746758637959959,3.5733590733590725,116.2514322698737,65.13793447066327,150528,50.1454211710283,1584,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated1-rotated1.jpg,fracture,149.96450691763192,0.19711438292991373,0.6172330430765367,0.9655709423374459,3.505127895752896,201.98171864723673,68.71566087372449,150528,46.73623003598846,2709,True
./pages/models/Bone Fracture/Baseline/fracture/108-rotated1-rotated2-rotated1.jpg,fracture,123.57549066924068,0.2136948296492581,0.6267250699031126,0.9733398264591082,3.3196991634491644,117.82521501951841,67.18156090561224,150528,48.191658459492025,2148,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated1-rotated2-rotated2.jpg,fracture,125.49276061776062,0.1963448843744884,0.5969473053489032,0.9742992789525612,3.5271074646074654,118.91660729074219,65.89626514668367,150528,49.44125202245914,1728,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated1-rotated2-rotated3.jpg,fracture,125.58172458172459,0.18972806338750556,0.5838041608974824,0.9747343660076907,3.63927767052767,114.36958040192147,65.40652901785714,150528,49.87747456049314,1533,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated1-rotated3-rotated2.jpg,fracture,131.37005308880305,0.18196935132981581,0.5672984065695449,0.9743388085574539,3.861204954954954,121.17335841636866,64.36312181122449,150528,50.684497099067855,1428,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated1.jpg,fracture,191.53549308236805,0.2517302565790295,0.640103710502621,0.9548012104513076,3.690295205920206,334.31419012497884,69.5904615752551,150528,46.07357920707758,3117,True
./pages/models/Bone Fracture/Baseline/fracture/108-rotated2-rotated1-rotated1.jpg,fracture,148.21887065637065,0.20333764494004739,0.6139949973198693,0.968734845127457,3.5894868082368085,175.69557896915546,66.8115234375,150528,48.72728747494309,2187,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated2-rotated2-rotated1.jpg,fracture,127.92020592020592,0.1866563229132591,0.5746487812138663,0.9744308617867933,3.777308558558558,116.58191895236675,65.27172353316327,150528,50.04153833426576,1527,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated2-rotated2-rotated3.jpg,fracture,127.63955920205919,0.1753216741365025,0.6022002979705529,0.9737239537999236,3.543315637065637,114.44154217738702,65.92538265306122,150528,49.39942495050232,1677,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated2-rotated2.jpg,fracture,156.03197393822396,0.19353107796741406,0.5648716687064396,0.9687398492919755,4.062500000000001,183.7920264415272,65.42546237244898,150528,49.98080690882126,1782,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated2-rotated3-rotated2.jpg,fracture,126.88177686615187,0.18925134272441935,0.5543857259933623,0.9753445772089453,4.049569658944659,112.04186619604097,64.30466757015306,150528,50.74336038324814,1431,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated2-rotated3-rotated3.jpg,fracture,140.38026866151867,0.1952223836853058,0.5342548294406675,0.9739041937662494,4.6190476190476195,115.93101332059557,62.863899075255105,150528,51.8785062987757,1143,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated3-rotated1-rotated1.jpg,fracture,151.62109877734878,0.19660628306430322,0.5747663265459474,0.9685761413078614,3.9662162162162162,168.812552309493,66.32954001913265,150528,49.14881350000932,2022,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated3-rotated1-rotated3.jpg,fracture,143.4297377734878,0.1985827274908638,0.5393347139954232,0.9731242909435065,4.664173101673102,118.09332064041145,63.13634008290816,150528,51.66332718811114,1149,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated3-rotated1.jpg,fracture,151.37699083011586,0.19119724223566362,0.567768361300935,0.9695973415632484,4.026484073359074,168.7162260018205,65.46205357142857,150528,49.914973893031615,1785,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated3-rotated2-rotated1.jpg,fracture,129.48690878378378,0.19813729191538962,0.5841514495557536,0.9727967087575363,3.6782697876447874,114.57130494369957,66.52156409438776,150528,48.8204081489142,2016,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated3-rotated2-rotated2.jpg,fracture,128.0999638030888,0.18054382917365586,0.6087857799542488,0.9724643130816902,3.497808075933076,119.61167561198612,66.92155612244898,150528,48.35563260199049,2091,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated3-rotated2-rotated3.jpg,fracture,135.84769144144144,0.19034944606194643,0.5508848595845868,0.9738079196590486,4.306708494208495,113.80267394835234,64.04149394132654,150528,50.938046903289404,1425,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated3-rotated3-rotated1.jpg,fracture,136.87946428571428,0.1926917533334967,0.5500010978621552,0.9735306919355752,4.289333976833976,116.6623226671803,64.16187021683673,150528,50.86863483921453,1449,False
./pages/models/Bone Fracture/Baseline/fracture/108-rotated3-rotated3.jpg,fracture,150.12131998069495,0.1974987434880519,0.6155469005919626,0.97039666158998,3.645652348777348,169.96289256809655,64.99726961096938,150528,50.386347879692515,1692,False
./pages/models/Bone Fracture/Baseline/fracture/108.jpg,fracture,33.591654963912674,0.3572525329803354,0.7435607284852671,0.9920322310950018,1.353292921134146,51.21554472592462,70.26735232986223,6871887,45.90154745349148,158826,True
./pages/models/Bone Fracture/Baseline/fracture/109-rotated1-rotated1-rotated1.jpg,fracture,244.7779520592021,0.24340464921581142,0.6089726708454589,0.9361897128716953,4.30320945945946,183.17431889390613,44.97311463647959,150528,43.77227856859484,1380,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated1-rotated1-rotated2.jpg,fracture,170.53587516087515,0.24831263071417037,0.6159850154997113,0.9551641831397053,4.049911518661518,110.3846098197991,42.90963807397959,150528,43.53859690917089,1236,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated1-rotated1-rotated3.jpg,fracture,250.6333856177606,0.24423094610095192,0.6121350739658752,0.9349613593980752,4.3619892213642215,232.78741993838574,44.95083306760204,150528,43.844079718870205,1356,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated1-rotated1.jpg,fracture,245.00084459459458,0.25312140321181315,0.6551043559452974,0.9376623044608532,3.84708815958816,262.19754926307354,44.202427455357146,150528,44.40116740334261,1455,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated1-rotated2-rotated3.jpg,fracture,193.70889639639634,0.2546316444923082,0.6594616838874247,0.9513256840662366,3.5213561776061773,167.92727393857743,43.25703523596939,150528,44.68782779969365,1233,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated1-rotated3-rotated3.jpg,fracture,109.48208252895753,0.2435420489793951,0.6100803287673573,0.9709366119950911,3.6757360038610045,117.11099723893767,41.49916294642857,150528,43.355977577608094,1209,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated1-rotated3.jpg,fracture,272.54281290218785,0.25926744661514206,0.6573501776152794,0.929104235509255,3.8877292471042466,276.7447686499231,45.70497847576531,150528,43.83505712175862,1572,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated1.jpg,fracture,349.41688787001283,0.26202020297613143,0.6557586132173576,0.911159672810772,4.264056467181467,533.6713435698528,45.723074776785715,150528,44.33912235403521,1689,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated2-rotated1-rotated1.jpg,fracture,195.03275820463318,0.2468813652394569,0.6168649707399689,0.948987761723852,4.0967462998713,132.10357881456252,43.539819834183675,150528,43.65005174907736,1299,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated2-rotated1-rotated2.jpg,fracture,230.56330437580436,0.2536164985816497,0.6645882839868817,0.9411097672978763,3.6430180180180183,178.10260175596122,44.835718271683675,150528,44.23715314062328,1389,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated2-rotated2-rotated1.jpg,fracture,268.59662564350066,0.2508237778308052,0.6314466558664519,0.9313669928807847,4.321368243243243,187.95084778262597,44.86086973852041,150528,44.15850459215058,1332,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated2-rotated2-rotated2.jpg,fracture,269.69218548906053,0.25328820002260943,0.6331097470470262,0.9308966701884251,4.293496621621623,199.27151304322055,45.00542091836735,150528,44.09842681681781,1356,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated2-rotated2.jpg,fracture,314.1250603281853,0.2551867216716615,0.6296184406479318,0.9197231207932206,4.566783301158301,283.4742797174737,45.54522082270408,150528,44.15634396924472,1452,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated2-rotated3.jpg,fracture,313.6096364221364,0.2560408451071243,0.6310916113636474,0.9194845805696684,4.534065315315315,290.5332645144575,45.746173469387756,150528,44.055926395165436,1593,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated3-rotated2-rotated1.jpg,fracture,153.781611969112,0.24721970718465808,0.6467307529602461,0.9598195286244593,3.271959459459459,142.28611127955875,42.177455357142854,150528,43.738012647453154,1188,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated3-rotated2-rotated2.jpg,fracture,156.3737532175032,0.2466090275126151,0.6423675894695485,0.9591844075478348,3.3789414414414414,146.5073012602622,42.20697146045919,150528,43.74171833090603,1254,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated3-rotated3-rotated1.jpg,fracture,269.55194256756755,0.24428498743199814,0.6481734353651472,0.931357297519989,3.9634210102960106,283.5027950323407,44.04830994897959,150528,44.338606738669405,1443,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated3-rotated3-rotated3.jpg,fracture,267.7655847812098,0.24166556748800375,0.6442452102367667,0.9318374863615628,3.9580316924066925,280.67362631583694,44.03545519770408,150528,44.34205533797512,1392,False
./pages/models/Bone Fracture/Baseline/fracture/109-rotated3-rotated3.jpg,fracture,234.34015041827539,0.24072758285252743,0.6069987442295833,0.9390615326461055,4.435348294723294,224.92181294642603,43.743722098214285,150528,43.81279192948321,1377,False
./pages/models/Bone Fracture/Baseline/fracture/11-rotated1-rotated1-rotated2.jpg,fracture,113.7870213963964,0.3551141762841326,0.6414463123563936,0.9740420997584388,3.671633687258687,77.39821640286331,37.44887994260204,150528,46.72886294994051,2844,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated1-rotated1-rotated3.jpg,fracture,71.91009089446591,0.3808872759462254,0.7400384496013626,0.9839748530758443,2.162383365508366,67.31297154805901,34.885184151785715,150528,47.278558652911194,2985,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated1-rotated1.jpg,fracture,89.91228281853282,0.3596076393847771,0.6613095320795921,0.9795414298674917,3.2761019948519943,101.09754721376612,37.59671954719388,150528,46.88993355234656,2823,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated1-rotated3-rotated1.jpg,fracture,108.76590653153154,0.3503458186890894,0.6457803881838181,0.975187501629515,3.547317406692407,100.1881994114772,37.44680723852041,150528,46.7495131610799,2922,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated1-rotated3-rotated2.jpg,fracture,128.86339687902188,0.3590262088161245,0.6564122535893036,0.9711354173724861,3.868384009009009,76.53429781760042,36.02650669642857,150528,47.13113497942328,2892,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated1-rotated3-rotated3.jpg,fracture,75.36502574002573,0.36389564361704796,0.6679933650053186,0.9828144409674157,3.05485842985843,67.20417578465637,37.28477758290816,150528,46.83021879088872,2928,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated1-rotated3.jpg,fracture,81.87186293436292,0.3757987961267709,0.7266862947089199,0.9818139048012998,2.4602236164736158,116.52641572678203,35.36943957270408,150528,47.43136167185433,3033,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated1-rotated1.jpg,fracture,82.43283462033463,0.3749912589216443,0.7372000044249554,0.9815577516171251,2.2561936936936937,72.04407450021779,34.75346779336735,150528,47.17202924112641,2949,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated1-rotated2.jpg,fracture,84.47566763191764,0.3562775124259562,0.6919213797223657,0.9809764930021208,2.7594111969111967,82.61490053576462,35.194654815051024,150528,47.08113133964699,2991,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated1-rotated3.jpg,fracture,85.36373873873875,0.3704487000494514,0.6888600166681487,0.9810195837166436,2.827059202059202,78.87449956128916,34.42044005102041,150528,47.308787984193756,2949,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated1.jpg,fracture,135.1417913449163,0.36254361577900335,0.6521860147382424,0.9698349638020363,4.016630469755469,85.51979468773426,37.009984853316325,150528,47.21552544855412,2877,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated2-rotated1.jpg,fracture,87.77559925997426,0.3658307003086871,0.7143489454184139,0.9803009841314353,2.5763151544401537,85.48255092925899,35.043048469387756,150528,47.125314016224365,2991,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated2.jpg,fracture,139.66224259974257,0.3624619175226942,0.6610749047823637,0.969073781956572,4.034025096525097,87.45632315218225,36.24139030612245,150528,47.40122868029091,2925,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated3-rotated1.jpg,fracture,133.14281692406692,0.35549015104977394,0.6515107613089889,0.969995436485217,3.7776303088803083,134.04230279020845,36.431082589285715,150528,47.01296950555012,2883,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated3-rotated2.jpg,fracture,133.14281692406692,0.35549015104977394,0.6515107613089889,0.969995436485217,3.7776303088803083,134.04230279020845,36.431082589285715,150528,47.01296950555012,2883,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated3-rotated3.jpg,fracture,130.39144948519953,0.3618168414861301,0.6599174252075808,0.970886480589321,3.9164655727155737,72.13703006329709,35.054707429846935,150528,47.204514187522655,3009,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2-rotated3.jpg,fracture,90.10989784427287,0.37038679205555514,0.656547083306972,0.979512829173949,3.4243283462033465,91.85722639241948,38.113301179846935,150528,46.89763417885291,2871,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated2.jpg,fracture,159.28718227155727,0.36566609883922857,0.6480209194110508,0.9643845910708995,4.234093468468468,171.06965597010512,37.68237802933673,150528,47.17656166695651,2829,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated3-rotated1-rotated1.jpg,fracture,128.97335505148,0.3604695576375989,0.6550851710209198,0.9717166884187831,4.048966377091376,55.2712577297905,35.23030931122449,150528,47.63292912694956,2811,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated3-rotated1-rotated2.jpg,fracture,123.4300796332046,0.35153414915327663,0.6465422026167763,0.972587604215421,3.9305220398970393,64.86556319205376,36.04609773596939,150528,47.33894899209354,2832,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated3-rotated1-rotated3.jpg,fracture,126.31929697554695,0.3653346519533513,0.649255298004273,0.9723858869003521,4.136221042471042,57.51107507464985,34.853934151785715,150528,47.70785878247467,2997,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated3-rotated1.jpg,fracture,90.54206885456885,0.36833129258365577,0.6610097614892956,0.9793842595538667,3.3111727799227797,112.41777939699132,37.738839285714285,150528,46.87277582946059,2847,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated3-rotated2-rotated1.jpg,fracture,120.53911277348776,0.35418142641762906,0.6364888388153174,0.9730280688049772,3.910412644787645,75.69142292877477,36.75350765306123,150528,47.165735152945494,2841,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated3-rotated2-rotated2.jpg,fracture,91.00902911840411,0.3573374330216474,0.6496866465023515,0.9796468245566167,3.41021155083655,81.90274565123558,36.704181281887756,150528,47.19661820665155,2811,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated3-rotated3-rotated1.jpg,fracture,127.89864864864865,0.3605610931721086,0.6597238860322153,0.9718576898666952,4.016811454311454,56.64342608247284,35.31812021683673,150528,47.55046538900869,2934,True
./pages/models/Bone Fracture/Baseline/fracture/11-rotated3-rotated3.jpg,fracture,76.46742277992279,0.3786139299712698,0.7290281241238351,0.9830613170318847,2.4183156370656373,113.89121913909912,35.38558274872449,150528,47.49767489160313,3063,True
./pages/models/Bone Fracture/Baseline/fracture/11.jpg,fracture,10.619488317879409,0.4214497397770703,0.8486130397787924,0.9976089723687278,0.605526612185028,22.229747446115145,39.2225756918966,22921344,47.11505831834873,439089,True
./pages/models/Bone Fracture/Baseline/fracture/110-rotated1-rotated2-rotated1.jpg,fracture,136.1043275418276,0.155813571118098,0.549706817951858,0.9750380030076861,4.133526383526384,374.73745985201924,71.96318957270408,150528,52.29628483237818,15,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated1-rotated2-rotated3.jpg,fracture,120.05554214929214,0.165477848036491,0.5567493283632019,0.9796039367957498,3.8960344272844267,203.61699418453608,69.21257174744898,150528,54.28862823875322,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated1-rotated2.jpg,fracture,108.68146718146718,0.16380928972441658,0.5619137369688015,0.980866610600438,3.764317889317889,197.30294480615734,70.37209024234694,150528,53.364944529075885,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated1-rotated3-rotated3.jpg,fracture,123.73222329472333,0.14857039673760658,0.536855012717892,0.977477024856252,4.013191763191763,211.63821011987739,71.80923150510205,150528,52.55681752312839,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated2-rotated2-rotated1.jpg,fracture,107.2383767696268,0.14875846775908136,0.5595326430681868,0.9809087281616947,3.501608751608752,153.3276906357066,70.90082908163265,150528,53.1459765994862,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated2-rotated2-rotated3.jpg,fracture,112.1222249034749,0.14933162745037223,0.5547900364440445,0.9800364588741187,3.635738416988416,141.23969848073557,70.89056521045919,150528,53.141811958232424,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated2-rotated3-rotated1.jpg,fracture,80.47126367438868,0.15221733935720602,0.5736655491886745,0.9854994807129194,3.2708936615186612,127.61300595469002,71.37962372448979,150528,52.7884233941259,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated2-rotated3-rotated3.jpg,fracture,127.96949404761905,0.17012515281682117,0.5097603070776687,0.9789000990231743,4.738075128700129,104.2549607997038,68.603515625,150528,55.08999557090766,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated2-rotated3.jpg,fracture,91.13859395109395,0.16424326758119245,0.579478887731009,0.9822140358197431,3.3055421492921493,227.15216146712993,73.70936304209184,150528,50.71849136886815,3,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated3-rotated1-rotated1.jpg,fracture,122.57132802445301,0.166817748633127,0.5241295688443758,0.9794595623399092,4.487230534105534,106.22294120637639,68.69023038903062,150528,54.652269674507664,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated3-rotated1-rotated3.jpg,fracture,97.06531531531532,0.170444575715274,0.5669018817314021,0.9838438918786812,3.504424066924067,126.12621833899773,68.32934072066327,150528,54.8538553332916,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated3-rotated1.jpg,fracture,89.4192808880309,0.16180046984780722,0.5772133778711951,0.9837534001111544,3.3551721364221363,194.4826565336953,71.56949537627551,150528,52.550591677913566,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated3-rotated2.jpg,fracture,122.42645994208493,0.15379612003432494,0.55716338246629,0.9768946471645309,3.796352155727156,225.41193910064126,72.78455835459184,150528,51.64791338502966,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated3-rotated3-rotated2.jpg,fracture,110.75725949163447,0.17491368899694526,0.5410306772937574,0.9818117012214,4.0049268018018,121.26340646835128,67.85445232780613,150528,55.20331522783982,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated3-rotated3-rotated3.jpg,fracture,101.75144787644788,0.16569432418136218,0.5500834926488211,0.9830307155916568,3.74135296010296,127.61637532656412,68.34233498086735,150528,54.827928795361146,0,False
./pages/models/Bone Fracture/Baseline/fracture/110-rotated3-rotated3.jpg,fracture,139.88730694980694,0.16263027121111928,0.5226398512125207,0.9764083859180585,4.641409266409266,152.55839800884308,69.67454559948979,150528,54.473615149737014,0,False
./pages/models/Bone Fracture/Baseline/fracture/110.jpg,fracture,27.032701402166985,0.17888551268593852,0.6782093873360807,0.9944700481863811,1.4216179094964942,57.57533258828065,75.78772174466731,9423000,49.441500915316595,9060,True
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1-rotated1-rotated1.jpg,fracture,259.20125482625485,0.24889209897074785,0.5821801421529952,0.9574915088771621,4.792712355212355,192.39403267295992,50.91196986607143,150528,55.20911085838393,780,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1-rotated1-rotated3.jpg,fracture,279.97719594594594,0.24933664175443898,0.5884438488264153,0.9535548444016152,4.700490669240669,223.8753808898164,52.1628268494898,150528,54.89410494021643,846,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1-rotated1.jpg,fracture,321.376669079794,0.27494990904205974,0.6018354515514526,0.9470554527982918,4.838461229086228,296.2837524398175,53.080098054846935,150528,55.09362376665435,993,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1-rotated2-rotated1.jpg,fracture,253.46939350064343,0.24183816069814087,0.5731053702099563,0.958658426409933,4.763473294723294,193.85685728034196,50.04906728316327,150528,55.34495639125748,717,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1-rotated2-rotated3.jpg,fracture,247.50599259974257,0.24313005792202103,0.6010435223705776,0.9596622147330457,4.37994691119691,190.4964564207046,50.074836575255105,150528,55.356954562730586,720,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1-rotated2.jpg,fracture,310.7696066602317,0.2650807671810464,0.5945083361608179,0.9483421389486996,4.884471525096526,315.33177062363893,53.67460538903061,150528,54.793407341446404,981,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1-rotated3-rotated3.jpg,fracture,189.46907175032177,0.2483564602995509,0.6060097010378913,0.9688459028662987,3.8657898970398983,171.96707690611134,48.80610251913265,150528,55.12786016549483,489,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1-rotated3.jpg,fracture,420.2065637065637,0.282620093827405,0.5972336006015151,0.9315994157478282,5.383848133848135,640.1872089736315,53.67040019132653,150528,55.34590919253902,1206,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated1.jpg,fracture,384.77907818532816,0.2620282695344612,0.588616369152135,0.9377587996303905,5.293154761904762,533.1134917268354,52.20742984693877,150528,55.64137698002808,1140,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated2-rotated1-rotated1.jpg,fracture,275.12057593307594,0.2503262089846853,0.5940102662951616,0.9546716046368833,4.660070785070785,201.259431386977,51.253886320153065,150528,55.05758536403332,816,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated2-rotated1.jpg,fracture,308.89925193050203,0.24807151128303456,0.5823788038311285,0.9494090982621187,4.992438867438869,324.4543906326644,51.40312101403061,150528,55.248642061161874,879,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated2-rotated2-rotated2.jpg,fracture,300.46561293436287,0.2544391004461629,0.5745579310295998,0.9511884214718433,5.12898166023166,220.36431346124328,51.336057079081634,150528,55.3858046849672,807,False
./pages/models/Bone Fracture/Baseline/fracture/111-rotated2-rotated2-rotated3.jpg,fracture,275.6363014800515,0.25655052940483714,0.6067430823221434,0.9550077996537502,4.5378458815958815,206.47822568854508,51.672731983418366,150528,55.363895565221945,900,False
